,game_name,game_url,game_rank,jam_url,participants,submissions,host,game_score
22780,Insomnia,https://rebourtino.itch.io/insomnia,12,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.011204481792717087
22781,Ghost Town,https://thecodemaster.itch.io/ghost-town,13,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.012138188608776844
22782,We're Tethered Together,https://remmiemmyjr.itch.io/were-tethered-together,14,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.013071895424836602
22783,ROB.O.T.S.,https://pixelmug.itch.io/robots,15,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.014005602240896359
22784,Soulmates,https://meowmee.itch.io/soulmates,16,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.014939309056956116
22785,Lonely Bell Sound,https://alextykh.itch.io/lonely-bell-sound,17,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.015873015873015872
22786,Cairn,https://rubic.itch.io/cairn,18,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.01680672268907563
22787,RGB Disorder,https://selmecitom.itch.io/rgb-disorder,19,https://itch.io/jam/brackeys-8,6103,1071,https://codemyst.itch.io,0.017740429505135387
23844,A Trip to the Moon,https://namragamedev.itch.io/a-trip-to-the-moon,1,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.002066115702479339
23845,Paralunar,https://remruts.itch.io/paralunar,2,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.004132231404958678
23846,Launch Party,https://plasmastarfish.itch.io/launch-party,3,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.006198347107438017
23847,Moonkind,https://pierre-vandermaesen.itch.io/moonkind,4,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.008264462809917356
23848,"Catapult, cat space program",https://deep-fold.itch.io/catapult,5,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.010330578512396695
23849,BLOODMOON,https://liveoverdrive.itch.io/bloodmoon,6,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.012396694214876033
23850,Skyjunk,https://benhhopkins.itch.io/skyjunk,7,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.014462809917355372
23851,Macro â¢ Pool,https://healliesgames.itch.io/macro-pool,8,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.01652892561983471
23852,Jet Space,https://diego-escalante.itch.io/jet-space,9,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.01859504132231405
23853,Scent of Aurora,https://anttihaavikko.itch.io/soa,10,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.02066115702479339
23854,MoonWitches,https://xphere.itch.io/moonwitches,11,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.022727272727272728
23855,Abaddon,https://ruinthread-games.itch.io/abaddon,11,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.022727272727272728
23856,Shoot for the Moon!,https://jgradim.itch.io/shoot-for-the-moon,11,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.022727272727272728
23857,Are you there?,https://snappysloth.itch.io/are-you-there,11,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.022727272727272728
23858,Lacuna,https://bitdecaygames.itch.io/lacuna,15,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.030991735537190084
23859,C0sm0nauty,https://legendarynoobguy.itch.io/cosmonauty,16,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.03305785123966942
23860,Lunar Bastion,https://acb-gamez.itch.io/lunar-bastion,17,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.03512396694214876
23861,Lumi and the Dark Night,https://tx-brothers.itch.io/lumi-and-the-dark-night,18,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.0371900826446281
23862,Golfing Gods,https://lounge-dev-knights.itch.io/golfing-gods,19,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.03925619834710744
23863,Yuna and the Moonstealers,https://fouriertransformer.itch.io/yuna-and-the-moonstealers,19,https://itch.io/jam/game-off-2020,5760,484,https://github.itch.io,0.03925619834710744
24328,Singularity,https://metamorphmas.itch.io/singularity,1,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.003134796238244514
24329,MIX UP,https://guoboism.itch.io/mixup,2,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.006269592476489028
24330,GRIMCURSE,https://lonelymoongames.itch.io/grim-curse,3,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.009404388714733543
24331,Fire of Kala,https://dario-zubovic.itch.io/kala,4,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.012539184952978056
24332,Lens,https://notexplosive.itch.io/lens,5,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.01567398119122257
24333,Jack of Spades,https://bonevolt.itch.io/jackofspades,6,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.018808777429467086
24334,Home,https://sharpfives.itch.io/home,7,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.0219435736677116
24335,Three Course Meal,https://deepfriedghost.itch.io/three-course-meal,8,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.025078369905956112
24336,TimeDonut,https://failcake.itch.io/timedonut,9,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.02821316614420063
24337,MonsterPong,https://buch.itch.io/monsterpong,10,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.03134796238244514
24338,Biketris (GitHub Game Off Jam 2018),https://vikerlane.itch.io/biketris,11,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.034482758620689655
24339,One Very Determined Armadillo,https://angrysnail.itch.io/one-very-determined-armadillo,12,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.03761755485893417
24340,Gloop,https://pilotinpyjamas.itch.io/gloop,13,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.04075235109717868
24341,Cave Empire,https://mastorak.itch.io/cave-empire,14,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.0438871473354232
24342,dtac,https://recl.itch.io/dtac,15,https://itch.io/jam/game-off-2018,4128,319,https://github.itch.io,0.047021943573667714
24649,Sealed Bite GameJam Version,https://securas.itch.io/sealedbite-gamejamversion,1,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0045662100456621
24650,RetroChase,https://maximegammaitoni.itch.io/retrochase,2,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0091324200913242
24651,BLAWK,https://im-a-good-boye.itch.io/blawk,3,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0136986301369863
24652,The Gems,https://sharpfives.itch.io/gems,4,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0182648401826484
24653,Noneuclilypads,https://winterbeak.itch.io/noneuclilypads,5,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0228310502283105
24654,Ninja Training Simulator,https://minibobbo.itch.io/ninja-training-simulator,6,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0273972602739726
24655,Cannonball Engineers,https://anttihaavikko.itch.io/cannonball-engineers,7,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0319634703196347
24656,Colorbound,https://zeroji.itch.io/colorbound,8,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0365296803652968
24657,Leapoundary,https://manus.itch.io/leapoundary,9,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.0410958904109589
24658,BBBounDDD,https://1mgames.itch.io/bbbounddd,10,https://itch.io/jam/game-off-2019,3569,219,https://github.itch.io,0.045662100456621
24869,BlackBird,https://owensenior.itch.io/blackbird,1,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.0009970089730807576
24870,LVL. 0,https://tarrcolt.itch.io/lvl-0,2,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.0019940179461615153
24871,Pygoscelis,https://ben-lega.itch.io/pygoscelis,3,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.0029910269192422734
24872,The Downside,https://mrbundles.itch.io/the-downside,4,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.003988035892323031
24873,Blocky Block-Blocks,https://starboihooch.itch.io/blocky-block-blocks,5,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.004985044865403789
24874,FroggyÂ´s Quest,https://metus12.itch.io/froggys-quest,6,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.005982053838484547
24875,Little Soul,https://greenboxgames.itch.io/little-soul,7,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.006979062811565304
24876,Overflow Jam Version,https://bengad.itch.io/overflow,8,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.007976071784646061
24877,Par for the Dungeon,https://trousers.itch.io/par-for-the-dungeon,9,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.00897308075772682
24878,Drag Across,https://wavedotdev.itch.io/drag-across,10,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.009970089730807577
24879,Paws of Gravity,https://bmeistercd.itch.io/paws-of-gravity,11,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.010967098703888335
24880,The Jumper,https://hegworks.itch.io/the-jumper,12,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.011964107676969093
24881,Wizard Boon,https://clumsywizard.itch.io/wizard-boon,13,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.01296111665004985
24882,Sacrifice,https://damianz.itch.io/sacrifice,14,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.013958125623130608
24883,Garbage Cleanup Software,https://rcj15.itch.io/garbage-cleanup-software,15,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.014955134596211365
24884,Candle Guy,https://daniekkkk.itch.io/candleguy,16,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.015952143569292122
24885,One Shot,https://bottlekapgames.itch.io/oneshot,16,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.015952143569292122
24886,Life Sacrificer,https://schweini007.itch.io/life-sacrificer,16,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.015952143569292122
24887,The Kostka DEMO,https://nejcraft.itch.io/the-kostka,19,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.018943170488534396
24888,The Weak Knight's Feat,https://dasquid.itch.io/the-weak-knight-s-feat,19,https://itch.io/jam/blackthornprod-game-jam-3,3499,1003,https://blackthornprod-games.itch.io,0.018943170488534396
25896,Grand Snail Prix -  a local 1v1 racing game,https://castlemark.itch.io/grand-snail-prix,1,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.0010131712259371835
25897,Dodge'em Up,https://inotme.itch.io/dodgeem-up,2,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.002026342451874367
25898,Fireflies,https://nestgamestudio.itch.io/fireflies,3,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.00303951367781155
25899,Rave And Claw - Jam version,https://owensenior.itch.io/rave-and-claw,4,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.004052684903748734
25900,H2O Phases,https://akaninja.itch.io/h2o-phases,5,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.005065856129685917
25901,Forwards,https://d5rgames.itch.io/forwards,6,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.0060790273556231
25902,Gravity Error,https://skslucher.itch.io/gravity-error,7,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.0070921985815602835
25903,Robot Desert Disco Deflector Rave,https://nayn64.itch.io/robot-desert-disco-deflector-rave,8,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.008105369807497468
25904,In Space No-One Can Hear You Jump,https://wojworks.itch.io/in-space-no-one-can-hear-you-jump,9,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.00911854103343465
25905,Allocation,https://mush101.itch.io/allocation,10,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.010131712259371834
25906,Fire Escape,https://nosgoroth.itch.io/fire-escape,11,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.011144883485309016
25907,What Goes Up,https://lonebot.itch.io/what-goes-up,12,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.0121580547112462
25908,Sam vs Slimes,https://piotrtekien.itch.io/sam-vs-slimes,13,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.013171225937183385
25909,Walkie Tori,https://snackycactus.itch.io/walkie-tori,13,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.013171225937183385
25910,Spacetris,https://pfirsich.itch.io/spacetris,15,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.015197568389057751
25911,Wishin' You Were Fishin',https://norktress.itch.io/wishin-you-were-fishin,16,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.016210739614994935
25912,Monochoroma,https://teriyakiphantom.itch.io/monochoroma,17,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.017223910840932118
25913,Spirit Showdown,https://chrisholtshouser.itch.io/spirit-showdown,18,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.0182370820668693
25914,Fake It to Make It,https://sprawl.itch.io/fake-it-to-make-it,19,https://itch.io/jam/gmtk-2018,3313,987,https://gmtk.itch.io,0.019250253292806486
26910,Spaaaace Elevator,https://datablob.itch.io/spaaaace-elevator,1,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.002785515320334262
26911,Laser Launch,https://mastermagpie.itch.io/laser-launch,2,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.005571030640668524
26912,Isle of treasure,https://leonardokelvin.itch.io/isle-of-treasure,3,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.008356545961002786
26913,Spin the World,https://easypeasy.itch.io/spin-the-world,4,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.011142061281337047
26914,Wall Walker,https://am1tanaka.itch.io/wall-walker,5,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.013927576601671309
26915,Orbital Defense,https://woum.itch.io/orbital-defense,6,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.016713091922005572
26916,STELLAR LUMINOSITY,https://stefan-pijnacker.itch.io/stellar-luminosity,7,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.019498607242339833
26917,AsteroidAttack!,https://leo102.itch.io/asteroidattack,8,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.022284122562674095
26918,Stranded,https://nszym.itch.io/stranded,9,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.025069637883008356
26919,RoundAbout,https://coem.itch.io/roundabout,10,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.027855153203342618
26920,Twirly Worldy,https://jsigvard.itch.io/twirly-worldy,11,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.03064066852367688
26921,RotoRope,https://ural89.itch.io/rotorope,12,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.033426183844011144
26922,Mister Twister,https://texx.itch.io/mister-twister,13,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.036211699164345405
26923,Tumble Toolkit,https://berriis.itch.io/tumble-toolkit,14,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.03899721448467967
26924,Swivel Sketch,https://rn-games.itch.io/swivel-sketch,15,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.04178272980501393
26925,Butter Up!,https://sunderer.itch.io/butter-up,16,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.04456824512534819
26926,PANCAR - Kenney Jam 2021,https://nawhie.itch.io/pancar-kenney-jam-2021,17,https://itch.io/jam/kenney-jam-2021,3127,359,https://kenney.itch.io,0.04735376044568245
27273,Fluffy Flight - GameJam,https://fripop.itch.io/fluffy-flight,1,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.0015082956259426848
27274,Hole Punch!,https://justcamh.itch.io/hole-punch,2,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.0030165912518853697
27275,Hole And Box,https://mario8664.itch.io/hole-and-box,3,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.004524886877828055
27276,A (W)hole lot of Colors,https://jellever.itch.io/a-whole-lot-of-colors,4,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.006033182503770739
27277,Going Deep,https://craigsarcade.itch.io/going-deep,5,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.007541478129713424
27278,Down The Hole,https://sonicboomcolt.itch.io/down-the-hole,6,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.00904977375565611
27279,Cutout,https://tempusername.itch.io/cutout,7,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.010558069381598794
27280,PACKED | OUT,https://cyberlab-studios.itch.io/packed-out,8,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.012066365007541479
27281,ANTIGOLF,https://mbarba.itch.io/antigolf,9,https://itch.io/jam/brackeys-3,2889,663,https://yilian.itch.io,0.013574660633484163
